-0.045485094	0.014575063	0.039240256	-0.011862793	0.21155329	0.05924124	-0.13184795	-0.039298058	0.053570222	0.001938264	-0.025338644	0.019001668	-0.036831968	-0.08639956	-0.023700362	-0.11608199
-0.22629942	0.1332081	-0.08506626	-0.13481832	0.4121419	-0.066859946	-0.2159656	-0.19956876	-0.09744273	-0.16602693	0.09281156	-0.17797285	-0.19723648	-0.00094717985	-0.20059484	-0.01774922
-0.099905595	-0.014911824	-0.013513964	-0.0936509	0.34498668	0.07028665	-0.23360729	-0.08994706	-0.024550779	-0.05287152	-0.04174048	-0.04257911	-0.056544587	0.018313391	-0.074558415	-0.07738309
-0.011338852	0.011978865	0.0008107051	-0.023292542	0.04430404	0.031373706	0.048226383	0.04391772	0.019502375	0.030662965	-0.0076124445	-0.044273686	-0.039232314	-0.04278281	0.030604217	-0.017236233
-0.071873	-0.11107184	0.08565939	0.04207144	0.38919345	0.1109241	-0.20605126	0.032051437	0.10790674	0.034200415	-0.1995667	-0.019373886	0.056704145	-0.13616326	0.039986935	-0.23652652
0.06419691	-0.14808689	0.16633071	0.18404873	0.12525053	0.23496702	0.003545761	0.142997	0.13583681	0.14440462	-0.24717268	0.11542286	0.14552142	-0.1660112	0.13780203	-0.27320635
-0.08195181	-0.0661664	0.064931914	0.017487396	0.35935208	0.14292921	-0.17875913	0.0016222514	0.05249123	-0.057674374	-0.115610786	-0.07563538	-0.0038845148	-0.096816994	-0.021298451	-0.16911907
-0.13213262	-0.04460448	0.079837486	-0.056286514	0.37502182	0.015666775	-0.2334951	-0.1038041	-0.03915505	-0.08410874	-0.1041016	-0.08315452	-0.08116516	-0.035196796	-0.09857045	-0.06756981
-0.17466977	-0.062860474	-0.010875875	-0.0407957	0.3089272	0.051256087	-0.23447753	-0.13229428	-0.013232547	-0.13816848	-0.0568492	-0.078401096	-0.052537818	-0.07984426	-0.15422484	-0.11941182
0.03961166	-0.17189437	0.1466108	0.03822265	0.2035012	0.12538582	-0.08335571	0.030967511	0.106722824	0.025227344	-0.21796778	0.09937211	0.1108543	-0.1910948	0.03943547	-0.18939422
-0.083012596	-0.0076195225	-0.0096011795	-0.032414764	0.34657335	0.09520575	-0.2079736	-0.06519253	-0.046484005	-0.12286733	-0.069371656	-0.06006127	-0.10629817	-0.14954333	-0.12597	-0.16652858
-0.032347724	-0.13792878	0.054144096	-0.026157167	0.35370168	0.117705576	-0.1561806	-0.018591128	0.025759678	-0.011181736	-0.15435635	0.0061028106	-0.02805321	-0.08607432	-0.042345542	-0.14852966
0.11358038	-0.29900202	0.24114646	0.16736077	0.12732942	0.23748645	0.013160632	0.11810798	0.23190397	0.19094548	-0.3136601	0.17452297	0.21050093	-0.357628	0.12414703	-0.32883435
-0.043751754	-0.1761675	0.11159646	0.050609153	0.25066447	0.14354332	-0.12782982	0.031594537	0.0530194	-0.011763401	-0.2147273	0.04468788	0.0366141	-0.27708498	-0.01965999	-0.21546872
-0.15144546	0.09211012	-0.036591455	-0.07087941	0.39955613	-0.021182286	-0.2766433	-0.12608272	-0.13004586	-0.14733095	0.024460543	-0.0901496	-0.17109263	-0.098374024	-0.15246513	-0.088865615
-0.11750291	-0.037368257	0.07373322	-0.029173283	0.29170537	0.03767502	-0.1914638	-0.10129755	0.017201174	-0.10665072	-0.09099419	-0.08745289	-0.048390374	-0.17655827	-0.047773495	-0.16398974
-0.23673704	0.076606736	-0.11215326	-0.14791293	0.36577085	-0.067226574	-0.22148804	-0.16878685	-0.1156861	-0.12417764	-0.010269322	-0.14423326	-0.115803786	-0.07908272	-0.12040612	-0.00045054674
0.04541722	-0.07666527	0.057251073	0.043879837	0.18568666	0.13122122	-0.039538473	0.039715704	0.05817072	0.07002963	-0.099886045	0.096283495	0.044199154	-0.10009854	0.05181639	-0.12421298
-0.15167364	0.034033906	-0.03160787	-0.13896818	0.43049598	0.0013279552	-0.22932495	-0.14245057	-0.087902606	-0.14875549	-0.0015402507	-0.09145995	-0.071185604	-0.04283808	-0.11162268	-0.059434675
-0.08500726	-0.110170834	0.042617228	-0.015825214	0.26450056	0.13001767	-0.10561288	0.04424779	0.046364497	-0.033213597	-0.12386883	0.034071386	-0.008548857	-0.09083044	0.020520736	-0.14862122
-0.10532793	0.045879126	0.008387916	-0.016960347	0.31533697	0.019565113	-0.14979966	-0.025341587	0.011305075	-0.09120253	-0.06075542	-0.086200856	-0.030660767	-0.1828667	-0.05357862	-0.11739855
-0.19365923	0.027313849	0.0005646288	-0.07457768	0.36158663	0.07107774	-0.18441255	-0.06307096	-0.012242341	-0.07917412	-0.05752102	-0.06542109	-0.062378302	-0.11363418	-0.071021035	-0.12107225
0.026456377	-0.078718774	0.07980989	0.061924446	0.22163065	0.14776166	-0.11317846	0.07234836	0.04879984	0.022943662	-0.10880462	0.055686705	-0.010988511	-0.08764504	0.02731891	-0.14564988
-0.1909087	0.028940124	0.01893972	-0.05818479	0.32108402	0.013597366	-0.26286492	-0.054822166	-0.07822919	-0.11293421	-0.010062185	-0.08119916	-0.059076823	-0.059725657	-0.11063575	-0.060185526
-0.439584	0.30927712	-0.31404677	-0.32965362	0.5232968	-0.28210366	-0.45887327	-0.30565047	-0.31953436	-0.3544962	0.28224298	-0.38277456	-0.30761492	0.17719197	-0.33453974	0.19554472
0.3041307	-0.39823228	0.3779795	0.32812944	-0.09003489	0.36035323	0.26379207	0.32163996	0.33805344	0.33092532	-0.3900855	0.2566383	0.316284	-0.40227336	0.28443727	-0.35837093
-0.19870563	0.08012423	-0.10566175	-0.13096477	0.43222067	-0.021122936	-0.28546122	-0.13346563	-0.16290575	-0.17240325	0.042953275	-0.18687995	-0.1325902	0.03399918	-0.19910628	-0.0038834624
-0.015997736	-0.08105904	0.12515856	0.051616084	0.12003223	0.10088465	0.028410595	0.056062568	0.06670863	0.086015046	-0.12669794	0.0816637	0.05345637	-0.08155738	0.10143216	-0.10976346
-0.12071516	0.021524118	-0.02756443	-0.1142974	0.29285455	0.0006767505	-0.25650913	-0.08816601	-0.07787142	-0.09704556	-0.017775824	-0.11936612	-0.1301085	-0.13340804	-0.10399717	-0.09276866
0.024278117	-0.07916311	0.06253466	0.02977019	0.18618909	0.084485956	-0.0503093	0.052525215	0.08532375	0.026360387	-0.13129313	-0.013797229	-0.007840579	-0.02891679	-0.033943668	-0.16369216
-0.18925641	0.038282145	-0.09340231	-0.10031482	0.3075923	-0.08214441	-0.26600206	-0.1311639	-0.110875234	-0.08471479	0.018908808	-0.1753405	-0.14903036	-0.080284916	-0.18487757	-0.04559586
-0.041865323	-0.106277004	0.08232387	-0.024584513	0.27396992	0.1557959	-0.17027274	0.050439846	0.1013636	-0.045086134	-0.117684975	-0.02679341	0.0071197595	-0.19176066	0.021931939	-0.17308663
-0.051595677	-0.10899784	0.080859676	0.09308102	0.31379256	0.10599587	-0.066912286	0.015283535	0.13388811	0.0297237	-0.14696448	0.006419137	0.075670764	-0.22508302	0.019364957	-0.20417443
-0.21012156	0.04247193	-0.023327304	-0.13960466	0.33631375	0.016910367	-0.19576032	-0.118051894	-0.081234016	-0.09796398	0.002028087	-0.08692649	-0.121895306	-0.100343935	-0.122129485	-0.08389479
-0.09413013	0.0003919971	0.074120946	-0.082879744	0.29982868	0.056069717	-0.15505931	-0.05803164	-0.02283302	-0.037671283	-0.05070186	-0.020665532	-0.06935494	-0.0038214503	-0.0075171287	-0.0977482
-0.16523643	-0.062596075	0.044529002	-0.10196841	0.31622654	0.07195184	-0.21422139	-0.10425062	-0.06971611	-0.037998497	0.004889263	-0.09700797	-0.019742329	-0.050775837	-0.049137007	-0.06632962
-0.0717224	0.012787298	-0.017794518	-0.012009497	0.20465094	0.0554272	-0.13221945	-0.036856547	-0.028549422	-0.09194274	-0.05938635	-0.012732578	-0.034092512	-0.09974652	-0.027719207	-0.06536218
-0.00018686455	-0.15581371	0.11265338	0.04661493	0.26026136	0.14338887	-0.092746355	0.104613796	0.06728203	0.028448695	-0.13155967	0.10228072	0.045639545	-0.18548849	0.09913466	-0.20996906
-0.09419466	0.03718303	-0.051996287	-0.10265045	0.29989287	-0.02674406	-0.1359157	-0.10311316	-0.07979666	-0.1314549	-0.031681735	-0.08636222	-0.13135703	-0.081155576	-0.14926018	-0.09049735
0.005883701	-0.07119876	0.11406597	-0.03249814	0.2774375	0.093370624	-0.10578667	-0.023557194	0.034355715	-0.01262694	-0.10377012	0.027497888	0.050640892	-0.08793641	0.056987666	-0.13264768
-0.035743427	-0.0750517	-0.0022620666	0.023648586	0.22844939	0.067739114	-0.123691075	-0.004078483	0.013733445	-0.048228033	-0.03304619	-0.08051445	-0.055928618	-0.12563732	-0.045335524	-0.09730323
0.035971407	-0.014631602	0.048642974	0.016229404	0.11903952	0.043707855	-0.044889107	0.013908994	0.021778246	0.041904517	-0.045665007	0.017310595	0.039028082	0.022659738	0.019991703	-0.11812118
-0.21359017	0.10472056	-0.11070713	-0.078022435	0.29630265	-0.028176583	-0.23923561	-0.10579035	-0.13156852	-0.07822714	0.020504234	-0.13738225	-0.09864544	-0.032296628	-0.09286153	0.02648186
-0.39687157	0.31622195	-0.29354823	-0.33779684	0.4937704	-0.28365725	-0.45246887	-0.3548649	-0.36616325	-0.32542846	0.25771436	-0.31066385	-0.37762794	0.2113766	-0.35335785	0.20854631
-0.18274641	0.046784367	-0.01815222	-0.04708211	0.3235239	-0.014505402	-0.25591132	-0.065878965	-0.06655967	-0.14059019	0.02128521	-0.12730184	-0.07564658	-0.04793276	-0.08253954	-0.0953005
0.19155912	-0.36179757	0.33272418	0.29405272	-0.08835702	0.3473197	0.13309316	0.24808617	0.33937198	0.255036	-0.37201902	0.22254717	0.27266425	-0.36491743	0.20351589	-0.3248128
0.019362792	-0.14074047	0.11441672	0.106472895	0.1244651	0.089251086	-0.031418078	0.03886161	0.098132774	0.07353554	-0.118295364	0.061022956	0.008849145	-0.18223937	-0.02780951	-0.212719
